"","id","entidade_nome","entidade_documento","ano","categoria","origem","especie","rubrica","alinea","subalinea","fonte","valor"
"1567",69168,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020009 - CONVENIO SICONV 786973/2013-CONSTRUÇÃO QUADRA DE ITANHANGA","3000.00"
"1568",69171,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020010 - CONVENIO SICONV 785733/2013-AQUIS.MECANIZAÇÃO PATRULHAMENTO AGRÍCOLA ST","5000.00"
"1569",69170,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020011 - CONVENIO SICONV 785144/2013-CAMPO DE FUTEBOLSOCIETY JARDIM DA MONTANHA","6000.00"
"1570",69169,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020012 - CONVÊNIO SICONV 785755/2013-AQUS.EQUIP.P/MELHORIA DA PATRULHA AGRÍCOLA ST","6000.00"
"1571",69174,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020013 - AQUISIÇÃO DE MATERIAL AGRÍCOLA - CONV. 812236/2014 - PROC. 32866/2014","0.00"
"1572",69175,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020014 - CONSTRUÇÃO DA QUADRA DE SANTA BARBARA","0.00"
"1573",69180,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020015 - PAVIMENTAÇÃO DE VIAS URBANAS DE SANTA TERESA ( BAIRROS)","0.00"
"1574",69176,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020016 - REFORMA E REQUALIFICAÇÃO DA PRAÇA DUQUE DE CAXIAS","0.00"
"1575",69177,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020017 - AQUISIÇÃO DE PATRULHA MECANIZADA DOS DISTRITOS (1)","0.00"
"1576",69178,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020018 - AQUISIÇÃO DE PATRULHA MECANIZADA DOS DISTRITOS (2)","0.00"
"1577",69179,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","15020019 - AQUISIÇÃO DE CAMINHÃO PARA ATENDIMENTO DOS DISTRITOS","0.00"
"1578",69190,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","19990000 - OUTROS RECURSOS DE APLICAÇÃO VINCULADA","3000.00"
"1579",69197,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250200000 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS","13250299000 - REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS","10000000 - RECURSOS ORDINÁRIOS","100000.00"
"1580",69198,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17210100000 - PARTICIPAÇÃO NA RECEITA DA UNIÃO","17210102000 - COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS","10000000 - RECURSOS ORDINÁRIOS","500000.00"
"1581",69199,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17210100000 - PARTICIPAÇÃO NA RECEITA DA UNIÃO","17210102000 - COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS","10000000 - RECURSOS ORDINÁRIOS","14300000.00"
"1582",69200,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17210100000 - PARTICIPAÇÃO NA RECEITA DA UNIÃO","17210105000 - COTA-PARTE IMPOSTO S/ PROPRIEDADE TERRITORIAL RURAL","10000000 - RECURSOS ORDINÁRIOS","8000.00"
"1583",69201,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17212200000 - TRANSF. DA COMPENS. FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS","17212220000 - COTA-PARTE DA COMP. FINANC. DE REC. MINERAIS","10000000 - RECURSOS ORDINÁRIOS","25000.00"
"1584",69202,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17212200000 - TRANSF. DA COMPENS. FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS","17212250000 - COTA-PARTE ROYALTIES PELA P. ESPECIAL - L. 9478/97 ART. 50","16040000 - ROYALTIES DO PETRÓLEO","2500000.00"
"1585",69203,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17212200000 - TRANSF. DA COMPENS. FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS","17212270000 - COTA-PARTE DO FUNDO ESPECIAL DO PETRÓLEO - FEP","10000000 - RECURSOS ORDINÁRIOS","160000.00"
"1586",69204,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","727260.00"
"1587",69205,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","642200.00"
"1588",69206,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","227460.00"
"1589",69207,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","572130.00"
"1590",69208,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","200000.00"
"1591",69209,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","260000.00"
"1592",69210,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","200000.00"
"1593",69211,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","12030000 - RECURSOS DO SUS","39865.00"
"1594",69212,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213312000 - ATENÇÃO DE MAC AMBULATORIAL E HOSPITALAR","12030000 - RECURSOS DO SUS","6500000.00"
"1595",69213,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213313000 - VIGILANCIA EM SAUDE","12030000 - RECURSOS DO SUS","183000.00"
"1596",69214,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213314000 - ASSISTÊNCIA FARMACEUTICA","12030000 - RECURSOS DO SUS","105784.00"
"1597",69215,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","13010000 - RECURSOS DO FNAS","510000.00"
"1598",69216,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213501000 - TRANSF. DO SALÁRIO-EDUCAÇÃO","11070000 - RECURSOS DO FNDE","815000.00"
"1599",69217,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213502000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. DINHEIRO DIRETO NA ESCOLA - PDDE","11070000 - RECURSOS DO FNDE","12200.00"
"1600",69218,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","11070000 - RECURSOS DO FNDE","61400.00"
"1601",69219,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","11070000 - RECURSOS DO FNDE","159660.00"
"1602",69220,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","11070000 - RECURSOS DO FNDE","47500.00"
"1603",69221,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","11070000 - RECURSOS DO FNDE","1500.00"
"1604",69222,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","11070000 - RECURSOS DO FNDE","17280.00"
"1605",69223,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","11070000 - RECURSOS DO FNDE","2300.00"
"1606",69224,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213504000 - TRANSF. DIR. FNDE REF. PROG. NAC. APOIO AO TRANSP. DO ESCOLAR - PNATE","11070000 - RECURSOS DO FNDE","282140.00"
"1607",69225,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213599000 - OUTRAS TRANSF. DIRETAS DO FNDE","11070000 - RECURSOS DO FNDE","52000.00"
"1608",69226,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213600000 - TRANSFERÊNCIA FINANCEIRA DO ICMS-DESONERAÇÃO - L.C. Nº 87/96","17213600000 - TRANSFERÊNCIA FINANCEIRA DO ICMS-DESONERAÇÃO - L.C. Nº 87/96","10000000 - RECURSOS ORDINÁRIOS","140000.00"
"1609",69227,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","10000000 - RECURSOS ORDINÁRIOS","236000.00"
"1610",69228,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","11070000 - RECURSOS DO FNDE","10000.00"
"1611",69229,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220101000 - COTA PARTE DO ICMS","10000000 - RECURSOS ORDINÁRIOS","14077385.00"
"1612",69230,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220102000 - COTA PARTE DO IPVA","10000000 - RECURSOS ORDINÁRIOS","2200000.00"
"1613",69231,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220103000 - ICMS - FUNDAP","10000000 - RECURSOS ORDINÁRIOS","1273000.00"
"1614",69232,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220104000 - COTA-PARTE DO IPI SOBRE EXPORTAÇÃO","10000000 - RECURSOS ORDINÁRIOS","370000.00"
"1615",69233,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2016,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220113000 - COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO (CIDE)","16010000 - CIDE","50000.00"
